ent_id,ent_type,registered_fund,employee_cnt,anche_year,assgro,liagro,vendinc,maibusinc,progro,netinc,ratgro,totequ,pat_cnt,mark_cnt,soft_cnt,works_cnt,ass_lia_rat,ROA,IP,loss_cnt,Label
14579148,有限责任公司（自然人投资或控股）,10,8,2020,0.26,68.32,0,0,-1.85,-1.85,0,-68.06,0,0,0,0,262.7692392,-0.000181996,0,4,1
14709491,有限责任公司（自然人独资�?6,100,2017,17.16,10.39,53.13,53.13,-2.19,-2.19,0.13,6.77,0,0,0,0,0.605477881,-0.000215444,0,4,,1
13692466,有限责任公司（自然人投资或控股）,100,4,2020,26.7,58.9,6.9,6.9,-4.3,-4.3,0,-32.2,0,1,0,0,2.205992503,-0.000423019,1,4,1
14930822,有限责任公司（自然人投资或控股）,34,8,2018,46.88,73,11.6,11.6,-13,-13,0.3,-26,0,0,0,0,1.5571672,-0.001278894,0,4,1
15278322,有限责任公司（自然人投资或控股）,1000,10,2018,545.614,468.837,1436.28,1395.59,-98.3842,-98.3842,16.8748,76.7769,0,0,0,0,0.859283292,-0.009678691,0,4,1
13218495,有限责任公司（自然人投资或控股）,108,3,2020,25,61,0,0,-0.65,-0.65,0,-36,0,0,0,0,2.44,-0.0000639,0,4,1
43717503,有限责任公司（自然人投资或控股）,200,2,2020,285,481,47,47,-11,-11,8,-196,0,0,0,0,1.687719298,-0.001082141,0,4,1
14390486,有限责任公司（自然人独资�?3,100,2020,277,354,482,482,-1.2,-1.2,0,-77,0,0,0,0,1.277978339,-0.000118052,0,4,,1
15675997,有限责任公司（自然人独资�?1,100,2017,1,1.94,4.05,4.05,-0.94,-0.94,0,-0.94,0,0,0,0,1.940000057,-0.0000925,0,4,,1
14149866,有限责任公司（自然人投资或控股）,88,3,2019,0.52,3.99,44.84,44.84,-0.17,-0.23,0.36,-3.47,0,0,0,0,7.673077223,-0.0000226,0,4,1
13588203,有限责任公司（自然人投资或控股）,8000,32,2018,79624,96445.8,1747.75,1747.75,-2064.24,-2064.24,48,-16821.8,0,3,0,0,1.211265408,-0.203072662,3,4,1
43725560,有限责任公司（自然人独资�?2,3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1
15197351,有限责任公司（自然人投资或控股）,2000,7,2018,191.167,136.066,14.1578,14.1578,-15.5922,-15.5922,0.00455,55.1012,0,0,0,0,0.711765048,-0.001533906,0,3,1
43720002,有限责任公司（自然人独资�?6,150,2017,9.27831,9.90536,23.2851,23.2851,-0.627046,0,0.15418,-0.627046,0,0,0,0,1.067582395,0,0,3,,1
15150260,有限责任公司（自然人独资�?1,100,2019,1000.17,900.52,0,0,-0.05,-0.05,0,99.65,0,0,0,0,0.900366973,-0.00000492,0,3,,1
43728319,有限责任公司（自然人独资�?4,100,2019,0.8245,8.6304,3.9867,3.9867,-3.708,-3.708,0.001,-7.8049,0,0,0,0,10.46743414,-0.00036478,0,3,,1
13456996,有限责任公司（自然人独资�?3,100,2019,17.63,33.57,29.94,29.94,-4.76,-4.76,0.00899,15.94,0,0,0,0,1.904140743,-0.000468272,0,4,,1
43720414,有限责任公司（自然人独资�?101,5000,2017,0.103116,22.1012,20.1352,20.1352,-7.63058,-7.63058,0.49848,-8.93146,0,4,0,0,214.3333769,-0.00075067,4,4,,1
13004853,有限责任公司（自然人独资�?2,1000,2020,21.04,24.81,151.42,151.42,-0.1,-0.25,1.87,-3.77,0,0,0,0,1.179182433,-0.0000246,0,4,,1
43721891,有限责任公司（自然人独资�?0,1000,2020,14.58,22.15,0,0,-0.18,-0.18,0,-7.57,0,0,0,0,1.519204371,-0.0000177,0,4,,1
15197351,有限责任公司（自然人投资或控股）,2000,7,2019,198.541,143.048,8.03188,8.03188,-0.516722,-0.516722,0,55.493,0,0,0,0,0.720496038,-0.0000508,0,3,1
15276646,有限责任公司（自然人独资�?4,100,2017,75.9959,7.85131,19.4524,18.8858,-0.525046,-0.525046,0,2.51716,0,0,0,0,0.103312277,-0.0000517,0,4,,1
15278322,有限责任公司（自然人投资或控股）,1000,10,2019,673.33,620.91,1865.39,1865.39,-24.056,-24.38,19.68,52.42,0,0,0,0,0.922148066,-0.002398418,0,4,1
14556132,有限责任公司（自然人独资�?3,1000,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,,1
15477526,有限责任公司（自然人投资或控股）,100,4,2018,3.48,10.49,8.89,8.63,-1.79,-1.79,0,-7.02,0,0,0,0,3.014367734,-0.000176094,0,4,1
15551720,有限责任公司（自然人投资或控股）,50,10,2019,398.09,359.64,205.07,205.07,-1.64,-1.8,4.02,38.44,0,0,0,0,0.903413846,-0.000177078,0,4,1
15242377,有限责任公司（自然人投资或控股）,30,4,2018,107.2,141.8,274,274,-9.7,-9.7,5.8,-34.5,0,0,0,0,1.32276126,-0.000954252,0,4,1
13710901,有限责任公司（自然人独资�?11,100,2019,13.81,14.5,26.58,23.34,-0.16,-0.16,0.03,-0.7,0,0,0,0,1.049963762,-0.0000157,0,3,,1
15558041,有限责任公司（自然人投资或控股）,1000,26,2018,8309,13386,1470,1470,-535,-535,665,-5077,0,0,0,0,1.611024191,-0.052631416,0,4,1
43718221,有限责任公司（自然人投资或控股）,100,5,2017,2.2475,2.69187,2.04284,1.98786,-0.308935,-0.308935,0,-0.444372,0,0,0,0,1.197717483,-0.0000304,0,4,1
14790077,有限责任公司（自然人投资或控股）,500,5,2020,153,157,159,159,-1.5,-1.5,0,-4,0,0,0,0,1.026143791,-0.000147565,0,3,1
14508013,有限责任公司（自然人独资�?3,200,2019,16.6901,36.6901,34.4287,34.4287,-1.36328,-1.36328,0.0251,-20,0,1,0,0,2.198315304,-0.000134115,1,4,,1
13356107,有限责任公司（自然人独资�?4,10,2019,33.35,45.46,18.8,18.8,-0.76,-0.76,1.1,-12.11,0,0,0,0,1.363118476,-0.0000748,0,4,,1
15634682,有限责任公司（自然人独资�?3,500,2020,9.5,8.82,1.65,1.65,-0.015,-0.015,0,0.68,2,9,0,0,0.928421021,-0.00000148,11,4,,1
14755851,有限责任公司（港澳台法人独资�?0,70,2018,410.8,981.9,0,0,-757.82,-757.82,8.8,-571.1,0,0,0,0,2.390214347,-0.074551664,0,4,,1
46415404,有限责任公司（自然人投资或控股）,20,0,2019,52.3212,52.611,50.6504,50.6504,-0.01506,-0.01506,0.001487,-0.289717,0,0,0,0,1.005538839,-0.00000148,0,4,1
14368555,有限责任公司（自然人投资或控股）,100,2,2017,30.89,43.13,2.68,2.68,-25.72,-25.72,0,-12.24,0,0,0,0,1.396244802,-0.002530243,0,4,1
14623954,有限责任公司（自然人独资�?4,200,2017,5.46376,95.7128,34.9986,34.9986,-30.9727,-30.9727,0.340112,-90.249,0,0,0,0,17.5177535,-0.003046985,0,4,,1
14556132,有限责任公司（自然人独资�?3,1000,2019,1.33911,25.188,0,0,-20.4,-20.4,0,-23.8489,0,1,0,0,18.80950737,-0.00200688,1,3,,1
15034574,有限责任公司（自然人投资或控股）,100,2,2017,5.33054,39.4653,27.5304,27.5304,-11.2447,-11.2447,0.513798,-34.1347,0,6,4,0,7.40362143,-0.001106214,10,4,1
15723191,有限责任公司（自然人独资�?6,1000,2019,23.81,28.76,20.17,20.17,-3.57,-3.57,0.61,-4.95,0,0,0,0,1.207895879,-0.000351204,0,3,,1
13230971,集体所有制,10,0,2017,25,30,10,10,-5,-5,0,-5,0,0,0,0,1.2,-0.000491882,0,4,1
15715101,有限责任公司（自然人投资或控股）,2000,3,2017,3562.2,2219.2,0,0,-35.55,-35.55,50,1343,0,0,0,0,0.62298579,-0.003497284,0,4,1
14027250,有限责任公司（自然人投资或控股）,1000,0,2018,3.15,4.7,1.5,1.5,-0.19,-0.19,0,-1.55,0,0,0,0,1.492063386,-0.0000187,0,4,1
15371715,有限责任公司（自然人独资�?2,100,2020,428.43,454.38,177.68,177.68,-3.09,-3.09,2,-25.95,0,0,0,0,1.060570018,-0.000303983,0,4,,1
13013914,有限责任公司（自然人独资�?0,200,2018,112.2,115.47,114.02,114.02,-2.09,-2.09,4,-3.27,0,6,0,0,1.029144424,-0.000205607,6,3,,1
13386693,有限责任公司（自然人独资�?1,100,2018,232.56,219.93,41.58,41.58,-7.37,-7.37,0,12.63,0,0,0,0,0.945691413,-0.000725035,0,3,,1
15675997,有限责任公司（自然人独资�?1,100,2019,5.38,7.71,26.2,26.2,-0.56,-0.69,0.21,-2.33,0,0,0,0,1.433085478,-0.0000679,0,4,,1
43729226,有限责任公司（自然人投资或控股）,100,7,2018,40.69,49.94,43.34,43.34,-5.79,-5.79,0.55,-9.25,0,0,0,0,1.22732859,-0.0005696,0,4,1
13736461,有限责任公司（自然人投资或控股）,10,2,2020,4.47,5.53,3.5,3.5,-2.5,-2.5,0,10,0,0,0,0,1.23713657,-0.000245941,0,4,1
13218495,有限责任公司（自然人投资或控股）,108,3,2018,26.31,6.1,0,0,-1.85,-1.85,0,-34.69,0,0,0,0,0.231851008,-0.000181996,0,4,1
47228402,有限责任公司（自然人独资�?2,100,2020,74.378,207.853,69.3443,69.3443,-36.3059,-36.3059,0.708536,-133.475,0,0,0,0,2.794549483,-0.003571647,0,4,,1
14404399,有限责任公司（自然人投资或控股）,500,7,2017,0.99,6,0,0,-0.04,-0.04,0,-5.01,0,0,0,0,6.060606002,-0.00000394,0,4,1
14800196,有限责任公司（法人独资）,100,4,2017,99.42,451.31,145.24,145.24,-125.74,-125.74,15.81,-351.89,0,0,0,0,4.539428745,-0.012369858,0,4,1
15034574,有限责任公司（自然人投资或控股）,100,2,2020,3.40825,158.182,8.52538,8.52538,-13.1534,-13.1534,0.107673,-154.774,0,6,4,0,46.41150224,-0.001293985,10,4,1
14334775,有限责任公司（自然人独资�?5,50,2020,236,293,37,37,-7,-7,0,-57,0,0,0,0,1.241525424,-0.000688635,0,4,,1
15594696,有限责任公司（自然人投资或控股）,50,6,2020,124.42,124.74,124.42,124.42,-0.32,-0.32,1.3,-0.32,0,0,0,0,1.002571931,-0.0000315,0,4,1
15684290,有限责任公司（自然人投资或控股）,1000,5,2019,5.81515,5.59518,113.145,113.145,-0.643945,-0.652719,2.78047,0.219973,0,0,0,0,0.962172986,-0.0000642,0,4,1
15083205,有限责任公司（自然人投资或控股）,300,22,2019,887.88,868.36,390,390,-8.35,-8.35,16.69,19.52,0,1,0,0,0.978015025,-0.000821444,1,4,1
15075229,有限责任公司（自然人独资�?3,1000,2018,1.9432,2.37348,3.11112,3.11112,-0.860551,-0.860551,4835.54,-0.4303,0,0,0,0,1.221428618,-0.0000847,0,3,,1
15225969,有限责任公司（自然人独资�?2,1088,2017,9.75,20.33,44.13,44.13,-0.79,-0.79,0.41,-4.29,0,0,0,0,2.085128197,-0.0000777,0,4,,1
14726166,有限责任公司（自然人独资�?2,1000,2018,5.56,13.59,401.16,401.16,-0.31,-2.27,17.51,-8.02,0,0,0,0,2.444244657,-0.000223315,0,4,,1
13342241,有限责任公司（自然人投资或控股）,2000,18,2019,11356.4,11994.3,55.96,0,-83.36,-83.36,6.96,-637.91,0,0,0,0,1.056170916,-0.008200663,0,4,1
43718230,有限责任公司（自然人投资或控股）,1000,4,2020,301.88,1289.3,85.24,85.24,-362.29,-362.29,0.1,-987.42,0,2,0,0,4.270902438,-0.035640815,2,4,1
14483299,有限责任公司（自然人独资�?1,2,2019,1,6.7,3.68,3.68,-1.49,-1.49,0,-5.7,0,0,0,0,6.699999809,-0.000146581,0,4,,1
43727655,有限责任公司（自然人独资�?4,500,2020,1.02,8.63,0,0,-2.78,-2.78,0,-7.61,0,0,0,0,8.460784584,-0.000273487,0,4,,1
15352319,有限责任公司（自然人投资或控股）,500,5,2017,296,282,170,170,-16.5,-17.2,0.7,14,0,0,0,0,0.952702703,-0.001692076,0,4,1
52093056,有限责任公司（自然人独资�?2,800,2018,54.63,54.36,16.98,16.98,-0.21,-0.21,0,0.27,0,0,0,0,0.995057652,-0.0000207,0,3,,1
15352587,有限责任公司（自然人独资�?4,1000,2020,17.8289,62.4197,64.8515,64.8515,-53.9915,-53.9915,0.0042,-44.5908,0,0,0,0,3.501040602,-0.005311494,0,3,,1
43717396,有限责任公司,2000,0,2018,4.17,1.4,0,0,-15.59,-15.59,0,2.77,2,0,0,0,0.335731403,-0.001533689,2,4,1
15097535,有限责任公司（自然人独资�?3,500,2020,51.1835,61.1107,83.6132,83.6132,-2.64711,-2.64711,0.163772,-9.92727,0,0,0,0,1.193953142,-0.000260413,0,3,,1
15278888,有限责任公司（自然人独资�?4,100,2019,75.63,79.67,40.83,40.83,-0.15,-0.15,0,-4.05,0,0,0,0,1.05341797,-0.0000148,0,4,,1
13045986,有限责任公司（自然人独资�?4,30,2017,24.96,21.8,12.18,12.18,-8.19,-8.32,0.01,3.16,0,0,0,0,0.873397437,-0.000818492,0,4,,1
13045986,有限责任公司（自然人独资�?4,30,2018,21.32,21.59,7.62,7.62,-3.34,-3.43,0.09,-0.27,0,0,0,0,1.012664187,-0.000337431,0,4,,1
14404399,有限责任公司（自然人投资或控股）,500,7,2018,0.99,6,0,0,-0.04,-0.04,0,-5.01,0,0,0,0,6.060606002,-0.00000394,0,4,1
14556132,有限责任公司（自然人独资�?3,1000,2020,1.07,39.86,17.13,17.13,-14.94,-14.94,0,-38.79,0,1,0,0,37.25233519,-0.001469745,1,3,,1
47490489,有限责任公司（自然人独资�?4,50,2020,74.16,86.66,67.07,67.07,-8.07,-8.07,0,-12.5,0,0,0,0,1.168554468,-0.000793898,0,4,,1
15394471,有限责任公司（自然人投资或控股）,3000,5,2020,5857.96,5119.63,0,0,-277.91,-277.91,0,738.33,0,2,0,1,0.873961228,-0.027339808,3,4,1
15424962,有限责任公司（自然人独资�?6,100,2018,327.53,343.5,0,0,-0.96,-0.96,0.0054,-15.97,0,0,0,0,1.048758896,-0.0000944,0,4,,1
55635604,有限责任公司（自然人独资�?0,300,2018,4.13985,16.3873,7.38884,7.38884,-12.2474,-12.2474,0,-12.2474,0,0,0,0,3.958428431,-0.001204856,0,3,,1
14726166,有限责任公司（自然人独资�?2,1000,2017,5.10808,13,72.7383,72.7383,-5.92918,-5.92918,2.5961,-5.75651,0,0,0,0,2.544987594,-0.000583292,0,4,,1
15097535,有限责任公司（自然人独资�?3,500,2019,19.4977,26.7778,0,0,-6.87246,-6.87246,0,-7.28016,0,0,0,0,1.3733825,-0.000676088,0,3,,1
13844247,有限责任公司（自然人投资或控股）,100,9,2018,53.1843,167.846,429.254,429.254,-62.9144,-62.9144,4.56911,-114.661,0,0,0,0,3.155931256,-0.006189297,0,4,1
15192171,有限责任公司（法人独资）,5000,0,2019,211,327,0,0,-116.263,-116.263,0,0,26,1,0,0,1.549763033,-0.011437545,27,3,1
14434720,有限责任公司（非自然人投资或控股的法人独资）,100,0,2019,1238.8,1391.49,621.506,621.506,-5.25606,-5.25606,0,-152.694,0,0,0,0,1.123256325,-0.000517073,0,4,1
14185645,有限责任公司（自然人独资�?0,100,2019,2.2928,5,53.4951,53.4951,-1.9784,-1.9784,1.5567,-2.7071,0,0,0,0,2.180739755,-0.000194628,0,4,,1
12866209,有限责任公司,7200,0,2017,25589.7,22646.1,1336.98,1336.98,110.17,110.17,3.34,2943.58,0,0,0,0,0.884969355,0.010838137,0,3,1
13390003,有限责任公司（自然人独资�?2,100,2020,0.27,14.17,0.29,0.29,-1.65,-1.65,0,-13.9,0,0,0,0,52.48147968,-0.000162321,0,3,,1
14481976,有限责任公司（自然人独资�?2,201,2020,0.21,27.08,10.1,10.1,-7.89,-7.89,0,-26.86,2,0,15,0,128.9523846,-0.00077619,17,4,,1
12804906,有限责任公司（自然人独资�?11,100,2017,30.3928,42.2156,58.7052,58.7052,-7.71963,-7.83473,2.2198,-11.8228,0,0,0,0,1.389000024,-0.000770753,0,4,,1
15224109,有限责任公司（自然人独资�?1,100,2017,98.4,61.2,27.3,27.3,-7.4,-7.9,0.23,37.2,0,0,0,0,0.621951218,-0.000777174,0,4,,1
46415404,有限责任公司（自然人投资或控股）,20,0,2017,0.03,0.1,9.1,9.1,-0.07,-0.07,0.27,0.07,0,0,0,0,3.333333458,-0.00000689,0,4,1
14567440,有限责任公司（自然人独资�?0,1000,2020,9.5,12.12,0.8,0.8,-2.47,-2.47,0,-2.6,0,1,0,0,1.275789462,-0.00024299,1,3,,1
14653876,有限责任公司（自然人独资�?2,100,2018,90.53,90.89,64.81,64.81,-0.285,-0.285,1.134,-0.36,0,0,0,0,1.003976589,-0.000028,0,3,,1
15183560,有限责任公司（自然人投资或控股）,5118,5,2020,3220.2,2987.35,0,0,-31.06,-31.06,0,232.85,0,0,0,0,0.927690871,-0.003055573,0,3,1
14602892,有限责任公司（自然人投资或控股）,166.8,37,2020,482.74,462.22,38.05,38.05,0,-0.88,0,20.51,7,0,0,0,0.957492668,-0.0000866,7,4,1
14499050,有限责任公司（自然人独资�?6,200,2019,102.16,104.73,47.93,47.93,-0.32,-0.32,0,-2.57,0,0,0,0,1.025156613,-0.0000315,0,3,,1
13844247,有限责任公司（自然人投资或控股）,100,9,2019,152.86,290.34,789.55,789.55,-37.43,-37.51,2.8,-137.48,0,0,0,0,1.899385027,-0.003690102,0,4,1
43718155,有限责任公司,1000,0,2018,5.2,4.3,0,0,-0.2,-0.2,0,0.9,0,0,2,0,0.826923144,-0.0000197,2,4,1
14254028,有限责任公司（自然人投资或控股）,50,4,2020,4.32218,38.7389,1.22834,1.22834,-11.6216,-11.6216,0.00016,-34.4167,0,0,0,0,8.96281531,-0.001143292,0,3,1
14348500,有限责任公司（自然人独资�?1,50,2019,14,16,2,2,-1,-1,0,-2,0,0,0,0,1.142857143,-0.0000984,0,4,,1
47484197,有限责任公司（自然人独资�?11,10,2019,0.36,10.1,3.8,3.8,-0.9,-0.9,0.12,-9.7,0,1,0,0,28.0555555,-0.0000885,1,4,,1
14635789,个人独资企业,20,8,2017,60.5,74.19,87.13,87.13,-20.89,-20.9,4.4,-13.68,0,1,0,0,1.226281032,-0.002056068,1,4,1
15548854,有限责任公司（自然人投资或控股）,850,5,2019,9707,11717,20821,20821,-302,-302,280,-2010,0,0,0,0,1.207067065,-0.029709697,0,4,1
15224109,有限责任公司（自然人独资�?1,100,2020,6.75,10.35,156,156,-0.15321,-0.15321,0.87,-3.6,0,0,0,0,1.53333339,-0.0000151,0,4,,1
13086988,有限责任公司（法人独资）,1000,6,2020,24,37,0,0,-2.6,-2.6,0,-13,0,2,0,0,1.541666667,-0.000255779,2,4,1
15707509,个人独资企业,10,3,2020,1.5,9,7.2,7.2,-0.1,-0.01,0.01,-7.5,0,1,0,0,6,-0.000000984,1,4,1
14951946,有限责任公司（自然人投资或控股）,50,12,2019,42.25,8.88,54.98,31.9,-6.36,-6.36,2,1.47,0,0,0,0,0.210177518,-0.000625674,0,3,1
13582259,有限责任公司（自然人投资或控股）,1000,7,2020,17.2447,33.6819,72.8187,72.8187,-13.4712,-13.4712,0.319595,-16.4371,0,3,0,0,1.953174079,-0.001325249,3,4,1
15595213,有限责任公司（自然人独资�?1,100,2020,1.74,29.44,0,0,-0.98,-0.98,0,-27.7,0,0,0,0,16.91954044,-0.0000964,0,4,,1
15075229,有限责任公司（自然人独资�?3,1000,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1
13750804,有限责任公司（自然人投资或控股）,1000,5,2018,57.23,42.91,0,0,-1.87,-1.87,0,14.32,0,1,0,0,0.749781586,-0.000183964,1,4,1
14346811,有限责任公司（自然人投资或控股）,500,5,2019,120.82,105.93,47.84,47.84,-15.98,-15.98,2.7,-14.89,0,0,1,0,0.87675882,-0.001572056,1,4,1
14508013,有限责任公司（自然人独资�?3,200,2018,4.57445,23.2112,55.4994,55.4994,-18.5887,-18.59,0.00128,-18.6367,0,1,0,0,5.074096478,-0.001828819,1,4,,1
13283990,有限责任公司（自然人独资�?2,10,2017,12.51,15.01,15.55,15.55,-1.16,-1.16,0,-2.5,0,0,0,0,1.199840124,-0.000114117,0,4,,1
43720002,有限责任公司（自然人独资�?6,150,2020,10.7,11,45.7,45.7,-0.1,-0.1,0.4,-0.3,0,0,0,0,1.028037402,-0.00000984,0,3,,1
14464194,有限责任公司（中外合资）,170,0,2017,2423.4,2150.35,297.75,297.75,-56.06,-56.06,15.1,273.05,24,0,0,0,0.887327797,-0.005514986,24,4,1
15707509,个人独资企业,10,3,2018,1.51,8.09,5.77,5.77,-2.24,-2.24,0.01,-6.58,0,1,0,0,5.357616029,-0.000220363,1,4,1
14754852,有限责任公司（自然人投资或控股）,100,6,2017,8.42,10,25.78,25.78,-1.15,-1.15,0.01,-2.16,0,0,0,0,1.187648445,-0.000113133,0,4,1
43726435,有限责任公司（自然人投资或控股）,200,19,2018,658.15,688.37,866.15,768.87,-35.21,-35.21,0,-30.22,0,2,0,0,1.045916538,-0.003463836,2,4,1
46282693,有限责任公司,100,0,2018,8.1077,21.5834,6.0874,6.0874,-12.5898,-12.6279,0.03813,-13.4756,0,0,0,0,2.662086634,-0.001242288,0,4,1
15467660,有限责任公司（自然人独资�?1,100,2017,0.31,0.31,16.34,16.34,-0.69,-0.69,0,-0.69,0,0,0,0,1,-0.0000679,0,4,,1
15647136,有限责任公司（自然人投资或控股）,500,5,2017,2.1,2.45,12.81,12.81,0.29,0.29,0,-0.35,0,0,0,0,1.166666742,0.0000285,0,3,1
43721641,有限责任公司（非自然人投资或控股的法人独资）,5000,0,2017,51702.8,46929.8,0,0,-227,-227,95.44,4773,0,12,0,0,0.907683918,-0.022331461,12,4,1
14499050,有限责任公司（自然人独资�?6,200,2020,116.99,119.72,39.48,39.48,-0.16,-0.16,0,-2.72,0,0,0,0,1.023335357,-0.0000157,0,3,,1
13340741,有限责任公司（自然人独资�?2,100,2019,31.0849,65.4439,7.48671,7.48671,-9.37336,-9.37336,0,-34.359,0,0,0,0,2.105327708,-0.000922118,0,4,,1
14843058,有限责任公司（自然人独资�?2,200,2018,0.022846,0.064,26.2983,26.2983,-0.041154,-0.041154,0,-0.041154,0,0,0,0,2.801365766,-0.00000405,0,4,,1
43730478,有限责任公司（自然人投资或控股）,200,2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
43721641,有限责任公司（非自然人投资或控股的法人独资）,5000,0,2019,59179.6,55800,0,0,-692.65,-692.65,68.02,3379.6,0,12,0,0,0.942892458,-0.068140471,12,4,1
15483263,有限责任公司（自然人投资或控股）,775,15,2020,1177.89,1096.59,14.131,14.131,-0.52573,-0.52573,0.071102,81.1947,0,0,0,0,0.930978234,-0.0000517,0,4,1
13717268,有限责任公司（自然人独资�?1,100,2017,0.26,4,5.91,5.91,-1.44,-1.44,0.02,-3.74,0,0,0,0,15.38461595,-0.000141662,0,4,,1
13248358,有限责任公司（自然人独资�?2,100,2020,8.4,9.99,21.1,21.1,-1.59,-1.59,0.23,-1.59,0,0,0,0,1.189285741,-0.000156419,0,4,,1
14434720,有限责任公司（非自然人投资或控股的法人独资）,100,0,2020,1521.36,1679.09,502.62,434.73,-5.03,-5.03,0,-157.73,0,0,0,0,1.103676961,-0.000494834,0,4,1
13260045,有限责任公司（自然人独资�?4,300,2018,39,44,38,38,-3,-3,0,-5,0,0,0,0,1.128205128,-0.000295129,0,4,,1
13447544,有限责任公司（自然人投资或控股）,500,12,2019,382.78,393,40.96,40.96,-48.16,-48.16,0.6,-10.22,0,2,0,0,1.026699413,-0.004737811,2,4,1
14672526,有限责任公司,1000,0,2020,125.57,129.69,52.87,52.87,-0.09,-0.09,0.008,-4.12,0,0,0,0,1.032810407,-0.00000885,0,4,1
14422821,有限责任公司（自然人独资�?3,200,2019,120,12,50,50,-1,-1,0,108,0,0,0,0,0.1,-0.0000984,0,4,,1
15427908,有限责任公司（自然人独资�?2,100,2020,22.23,29.59,18.15,18.13,-1.53,-1.53,0,-7.36,0,0,0,0,1.331084155,-0.000150516,0,4,,1
14699303,有限责任公司（自然人投资或控股）,50,77,2019,1378.31,1823.33,57.67,57.67,-195.04,-195.04,9.24,-445.02,0,1,0,0,1.322873576,-0.019187348,1,4,1
15352587,有限责任公司（自然人独资�?4,1000,2019,648.497,639.096,344.688,344.688,-10.5002,-10.5002,0.04709,9.40075,0,0,0,0,0.985503401,-0.001032973,0,3,,1
13930973,有限责任公司（自然人独资�?1,150,2017,0.849092,5.9,8.25349,8.25349,-1.34571,-1.34571,0,-5.05091,0,0,0,0,6.948599267,-0.000132386,0,4,,1
14754852,有限责任公司（自然人投资或控股）,100,6,2018,7.26495,10,28.1039,28.1039,-0.552505,-0.579289,0.303014,-2.73505,0,0,0,0,1.376472003,-0.000057,0,4,1
43725560,有限责任公司（自然人独资�?2,3,2020,105.32,107.27,47.06,47.06,-1.41,-1.41,0.007,-1.95,0,0,0,0,1.018514973,-0.000138711,0,3,,1
15078233,有限责任公司（非自然人投资或控股的法人独资）,1000,0,2018,894.41,376.314,19.0291,19.0291,-18.8171,-18.8171,0.476743,518.096,0,0,1,0,0.420739937,-0.00185116,1,3,1
14726801,有限责任公司（自然人投资或控股）,30,0,2019,16.96,0.02,25.5,25.5,-19.74,-20,2,16.94,0,0,0,0,0.001179245,-0.00196753,0,4,1
43726887,有限责任公司（自然人独资�?2,2560,2018,26.61,28.44,486.81,486.81,-0.6,-0.6,16.33,-1.83,0,0,0,0,1.068771134,-0.000059,0,4,,1
47000269,有限责任公司（自然人投资或控股）,500,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
47497281,有限责任公司（自然人独资�?4,50,2018,71.71,84.85,232.96,232.96,-9.13,-9.13,0,-13.14,0,0,0,0,1.183238036,-0.000898177,0,3,,1
13327501,有限责任公司（自然人独资�?2,100,2020,102.594,166.031,0,0,-2.4365,-2.4365,0,-63.4365,0,0,0,0,1.618330536,-0.000239694,0,4,,1
13456996,有限责任公司（自然人独资�?3,100,2017,27.92,30.94,10.08,10.08,-2.25,-2.25,0.024,-3.02,0,0,0,0,1.108166205,-0.000221347,0,4,,1
15627603,有限责任公司（自然人独资�?4,1000,2017,0.49,3.21,76.21,76.21,-0.6,-1.25,2.79,-2.72,0,0,0,0,6.551020359,-0.000122971,0,4,,1
13251878,有限责任公司（自然人独资�?6,100,2018,0.5354,3.27918,1.2965,1.2965,-0.46484,-0.46484,0.001,-3.19377,0,0,0,0,6.124729572,-0.0000457,0,4,,1
12866209,有限责任公司,7200,0,2018,31673.3,28962.2,8093.1,8048.8,-256.8,-256.8,5.33,2711.1,0,0,0,0,0.914404199,-0.025263079,0,3,1
13088931,有限责任公司（自然人独资�?3,60,2018,108.677,151.212,205.57,205.57,-0.71521,-0.86433,0.14911,-42.5342,0,0,0,0,1.391389189,-0.000085,0,3,,1
13744530,有限责任公司（非自然人投资或控股的法人独资）,1500,0,2020,629.87,579.41,0,0,-3.62,-3.62,0,50.46,2,0,0,0,0.919888195,-0.000356123,2,4,1
14715613,有限责任公司（法人独资）,1000,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
47228402,有限责任公司（自然人独资�?2,100,2019,72.8,145.15,7.37,7.37,-27.88,-27.88,0.011,-72.35,0,0,0,0,1.993818514,-0.002742736,0,4,,1
14902607,有限责任公司（自然人投资或控股）,5000,35,2018,83929.1,83537.5,0,0,-401.367,-401.367,8.12199,391.589,0,4,0,0,0.995334139,-0.039485073,4,4,1
47499930,有限责任公司（自然人独资�?11,500,2017,0.93,1,7.8,7.8,-0.07,-0.07,0,-0.07,0,0,0,0,1.075268809,-0.00000689,0,4,,1
14368555,有限责任公司（自然人投资或控股）,100,2,2019,40.3,62.1,9.1,9.1,-1.1,-1.1,0.001,-21.7,0,0,0,0,1.540942919,-0.000108214,0,4,1
15114747,有限责任公司（自然人独资�?2,200,2020,36.96,38.04,177.5,177.5,-0.69,-0.69,4.37,-1.08,0,0,0,0,1.029220829,-0.0000679,0,3,,1
